,IdPu,NotaPu,IdAs
1242,9d83c8a9e5d2479f965b8de25399c6fb,484,30a9d097416541e98620bac8450ae074
1243,a09e7c0f4aa74f6f9c25baf412a0ea1e,889,f8217c8671b04fad8ad6253410868e6d
1244,07773a7bb6164c5fa45b1657d3f02d26,809,cb2dba58d5ba41babba84bca454b62ea
1245,bf965c194fd4428ba6e9e4df1b5f5ad0,630,5aa96e869a564dc7a93a2b857d8f48d1
1246,fbb24424f262439f92ab57e1c8158681,457,f83b85820b5641808620c01937f40f95
1247,4b7e07a6e3ad4d0eae6da2a735c1b9d9,872,6dfbb50f946448ee887a061d9021e790
1248,924459d1a5b94e09a85340f92e225750,618,3eb1e8ff5af24d4399a314aa05a9d792
1249,6c34e94fb3a749bda5a88ea619dd50e5,947,fa5b85b5161342b0b87d73e49c5744f9
1250,9a46e53bf8bc4eecbd600f8db56aeb2d,519,d4150035c1b24058aac127298e6dd1df
1251,8066b48f11ff46d0b212317ff63b1ab7,833,8225af4b94864ea3bba543ffd79cdc8e
1252,827bd41c03974502ab9207c498779451,761,fd48f86928144eaa9dd4a4feaf515d30
1253,7382d7849f3848808fc92f78ff82271f,518,b410563ca208414693f8d8e7fb1d2c39
1254,a5bc7c9844d04d44a4e4f200ecf22aeb,425,6f09ed329b5a4930adc98d72602dcfca
1255,624162abe2c745ac97f61e9c8f782ff4,754,43e201d5309c491ca688096056f681fa
1256,45305916729b48b49c148d45c79d2912,834,b46b7be191864ba9a2342c0bedc3ad1d
1257,1ad625c8fbcc4f749b971446e34bb77e,496,863e2334de6a439d96d840ba0db859f3
1258,4cf8079e84394ee399117bd627037195,899,3d9fbc1e4798415d829ea2540fe9ec80
1259,63d2cae47393472bb1bb3ca1f1534c28,862,592327d41279468093629da96697e061
1260,394a99078b3e4ca19e11f5798c328957,586,dc420a8516814beb8f98929e6a65ca55
1261,3d5a0533b8a94aad8b1b6a1a2f5e7db0,536,d10585264d894244acd52627e0b661cd
1262,6670f2069a634a1491f4bbb7e603d419,881,613a1f59352a4b6da590b34618c3ab4b
1263,0c07494acd8c41b5baedf21b314a8dc0,414,18de58ba40674a90ba526edd058e4b0e
1264,9b9dcb484bf3453ea50c35a5175dc88f,504,e9149d35d8e44e678492039216e7ddf1
1265,c95528cceb5847ecb2a1c91efc3fbf42,597,3f0e51334d05451eb6fd291dcbab9ed3
1266,b7a92da01c2449ed86be503fdfed475c,877,a7cd94e34b954973985e77245bf11b4b
1267,88f45abff9f541489a8df33d4ef81689,445,d011c65810e54d26ac023b7136e0c2ae
1268,434e86b071774c42b485af3c976e54b2,934,266aa9efd44044979504b16dd1a581bd
1269,f064215f97914b8fad0304fe7459a249,731,8e3536d86ac4477ca6c945d9ecec9a27
1270,c8f6964093e140cb9eb80ab58f326553,795,bdc10f46c7f1425fa0c228600694001f
1271,6f5425ba72664ba7ad997dea50b30d3d,965,e6323b7ecfa64cf2b2658ca55f5dcb06
1272,f884ae32ce974b2e924757f0a4bbaff6,626,949fe6d121f1464eaa9241743a90c95d
1273,6b973a68a1fd498dbaa76be5e82ce679,576,c02a46efb3c04aad989e6f0f46c89f19
1274,af8e3c6d4a1f4528bc265b7e921f1310,529,409119d6cb2046fb9926ad3eaddef0ad
1275,ac71d58f825b47f8a3cda6dc710713f5,686,e42a72411dc241d78fd77590a4b58b0f
1276,901e5b37d55d4c81b98077bb51d2192d,437,09907a2b64ef44198bcc3ebf8c10fd10
1277,3331debaa5d1449a84639b0b9b79624e,599,da18d554cef44ed8b725b902f00ca32e
1278,9d4222a998704b05ae39badd3280ed94,992,2952a17d11644d8bb58b140c5151835e
1279,ef13bc71cabc432584be8561ba3687c1,555,40ddccb659fa4da7a5bb5377029fe639
1280,464ead887613433aa657a0dc70ca19c0,960,f1598aafcdee4c6aa704199c43f7f9f7
1281,ffcdcc4d7b2742edb529299a683f7bc4,655,b13b43c32ec2469e9e2429b2ad6f0a5b
1282,75938e08d0b3476993eca15b0632a6c4,534,d8c935f90eb142ec879180f9f3f76e50
1283,cf0bde1216d84755b7e9a8a1c98a4ac9,487,6c3f6c371dec49eca46d2ae6e1f8e284
1284,4f333ac471f049f6b552c63efe431104,510,5e3ae84b07af47d89a36ec93a296c59a
1285,f93be11a8d7c436a894aadf7d124bbca,442,87a03b18d9f44a0eab505d28d909ab13
1286,f5ae1b36dc754aafb7e31f3a99959915,979,0fef000cb3654000bd3a5df32fa47668
1287,88a55da4db9142f8bbde5bacba9953dd,513,52ea703b04834cadb7830ae06db45146
1288,4b2f283f35b146798f5c8eaea2dfdd82,860,a85063e5dc054a8daa5ff93643419c4f
1289,237970e7b5cd4107bcfca03a60dafa92,633,4538381c41e344edb1173c152d11a347
1290,b4a761b1ea49466cab1eaeac649d1813,647,1a55e2ace9d34ad18af58f0bb1ee869a
1291,760827eb25714b55b752ca29a61d2a12,811,193fb1e799574e2b8d5a07cb0bf79d2d
1292,a823c85d7f4b4d7cb56acdd89210274c,402,ebe53931ea694b90826df9b0ffe27b02
1293,c05b4c43f0764279abf2f331f06ceade,911,7cfab75e7e104192b854e6b93eb29a84
1294,13bde5c321a64df59aa13477976d78e7,532,7d0d5a8ea1b5479e894d35e0c42e2f98
1295,a9ec7ac9bfbe4a93b066b65d9b5b93d2,986,2db49672a4da4187a5aa4d2e6d2e1be8
1296,e37693c7651547e7976d4c2bb92caa4d,776,87104851bc664abcaa86feb3b6070a93
1297,8c5e823fced349d5990b1ca2a32afc78,930,f671656bdbf54717aca1987573077415
1298,f2203cfa21cb475f86b59a02ad930cd4,671,4ae1b3cc3a314b99b3f4d46bb86773c0
1299,7d150d7ce5df4d948cf52a66db5c7aa3,946,3c508c6a0590406f8ab421ee3edacbb8
1300,8233feaa9ea44d129985e0edcbadd629,509,fc6354d01cfa415181359e5f49948b7c
1301,e1c77b7e39444a68962d2b5d2a9d0305,523,19ae76478e2e4982b29490239b06e011
1302,18a8ad9b773141b2be571ef86a21c65a,977,96eac5aa35dd483cac1bc81226808d43
1303,f4c7782af39b4dc99c59172b008f8154,712,68da815fa7fa4259b34e94acc103b59d
1304,918f8c5bc72d41a0b7a996c17e4e23ca,597,4326b957091445af9a695edb2697a2ed
1305,fa1496d988e64385a013b4552155972d,465,1d906b322c644e2ea448690648f251c0
1306,0c142b46ea7b4626b7d0ef90310145fd,735,dbc7720437cd489984dca952556d4be4
1307,21053c8c59ad4bb3abb9459e91938af0,487,7db34ce01d97429ca0306337b97fd9d8
1308,f8c2ef4d4ee1408ca067d663c5f13fd1,836,f36d1fe4789048138ce2ea34480f3235
1309,4c5702bfea6e430daba415b732778d1b,858,4b6476980f924aafb8ea20a50bb1d980
1310,065fddcdbe6347d4b4b6bd5746d622d5,744,17f0ec65b43547808275f5586b7aa192
1311,f0bb42450400426f85dfb051bfea6bc4,554,47095fe816744f9cb607080884eed7ef
1312,5e923881d4e647b68dd0111bc498b826,652,4c9bbf5cd7cc44d9929242b2c1f16e0d
1313,c84406ff5b7540018dc353fc7e398d05,712,f3b9a6297d3342b190f967516ce1a0bf
1314,31d7f30d06164b75aa551389fa5dc087,964,c91e368e7c9f4957be505f58063e6753
1315,968ad33cc05b4e4b9f441e06ca6ef520,481,b017848196f64eb4a121178b539ac104
1316,b5d1f8030d1c45ec9a3eb37b0e601e2a,914,1b6f2f6aee9e4a17895cbcdbccfc7d3a
1317,9d815545e2744890abccca2a55e1fe76,874,1070904b42c04ab0a155c6b4200e6d0a
1318,766b90549b594ff99d545b14c52bb58a,954,302f953e45844c39a2c2ec90fba53e4d
1319,3be5ef65e8c54d1bb645d25d7658b79a,925,24fcf66a61b748278d56152f46e0fb6e
1320,7ba13fbeacfd49de930a6ebf2d98119f,465,9ef4162af6b14b24b2d959ff4eb9ebfd
1321,1bae40fd0614417087f3e11d28740cde,723,f4af4cf7c38a4540ae6c7b02fb2c8e3a
1322,afebfd7daba84df88564d4c83835abdd,877,97c0f1f6480d498ebc1e168dbdb7254c
1323,edfeaa8d19e746ba92d0797326c86f3b,795,15a7f176a448471c806081091bf669a6
1324,d3f1c3317f70419d9de2edb28f702d0a,737,1907c682d45f4587b88bca1933bb2415
1325,224abd9a2de045018d4b059664c36842,700,5f270fa71c4b4a77bdc460bf4272fa4e
1326,5d7a8c793b6c4e52837e30bba3e4677e,714,a067839393de4ceb9dcf85bb233bf742
1327,46eb2401ec984f0da86615a2ec21c9ba,765,07748df59c5a4c71bef3d051a125bfdf
1328,0e5196ee0404496ca1a255361aca856f,934,bacb3d136b1b40cc96a4049279d2d3db
1329,4d6afae705be4bc3a00c85461e2f304d,465,8f12f44ae65d446984bda26c31b6275f
1330,51eb3994a8564e819d0065b551b0bef1,687,d2716fd0900e47fd992b2a29deb2eade
1331,79324555fd524694b820ffa425252ec6,906,bb11d74450074a4ab0cc184552a7ef59
1332,e932ec520c7d4811919dd98580663516,733,6bde5ced17ff421b90cab0be5240c808
1333,8d1b36b985f54493828ac7bdd32c6320,848,5cbf729ea83548839a5bf45a67e8375c
1334,af98762af37642ebb3223138ea99a06e,782,dd92153e28d04827a8351ef5027fa243
1335,b430cc0a204f495c8f4eac7c114b8d3f,525,4462db674b004952b5664e0e6fb5d68c
1336,27e9e82e36be417e8c471ea4c946c864,797,985fdcebd45d4ae0835a000ff113ff25
1337,36c040ae2bde4b87b792aede79a99773,891,26c49ae160744223a0c6d3872166b66d
1338,096362c1fd38443ca77eed1aabf8ae2c,483,5d357da8fbeb463089c67efa6b8a5300
1339,bbe3fab6ac97496dbacdb7ff2d12576f,937,2f2e7b442a77434588aa5d8ca11f8953
1340,ad1cef240a644a88a1043c3762e759e6,576,be53433e52d349a28fcaa264763b0f5d
1341,8077d8fd502f4941b1fe19f0be66b7d4,721,8ffeed26bcc24d3db1d2b90dfee3ec86
1342,e2e3517074d94470b925b55b40b3ebb3,736,10438e78515142d6a4e431437c617cb0
1343,d7bcf711671342a69384494a2ba0aba3,886,2af7094bf1be4b559a8c04612390f7cc
1344,0c008bf577864f5d90e999e49366a8d7,864,a0b21e05f5da40598edc9f739732c514
1345,2682693c0c8c4b17a1347d7379fde4f3,998,36efd1b457a84d99ab2fd0eb9b4bc882
1346,b7a50ce278764a268402e5123f16fddf,690,3ef7b8981d7b4adb888fe009d5ebbc62
1347,f728800928d2412095d33dc36daf5f8b,589,ba5c509e2ba442889ace1b8544ce2947
1348,a7abd74f259c4bb6a1259bd853a503f4,622,1797dd5995b6457ead46c14511803e32
1349,915b8850ebf846698536817cf7b4c8b2,953,4f1396b9af8747bf8d4bda117dbfa000
1350,0377aa6243814b08abc021fbad03df7f,892,0bc3d195a816461eb8adb77a5b956e86
1351,d0b9570912374769a52f6b048a3296da,512,118ee8b2a639472ca3a6050e7f8972b7
1352,4d19fb98416840789d01e22be8e302ff,479,7c5ca40e5c9740cfa68977d5b0e3aae1
1353,ca72c4c57cba4650b5308f6282e4d48c,852,d7add5536e2d4670833ebe5059d824bc
1354,4810b0c9386d490fac66e3e6d7ac01ca,618,14675eff9ad04d8caa94899ea2509695
1355,9c3f73e3e75146b5937aa95742d48803,955,a88151eea812427eb7fcc555a9ce2763
1356,59020a0af6754f15810b416c8dd65254,412,c0df1b6b925449b0a9123e492c676a35
1357,06f100a3d5344318951ef22d55dfe1cf,519,037559b14c8a4e7f9a6c2ffe0d6cff84
1358,faf4dd3e4c534d47a7ae3c1933cf6596,455,2df3961cb727473faeb5af80a0306a31
1359,63e434645a3c4f9ba81a545d3126fdd8,744,57bcdd78fd6c465f862805ec9c8919c8
1360,31d4eb86b6804a16a0fe7405cd0411ba,645,da4798dfc75a4728acde4aa82dd5ef4a
1361,131504187c9c4c54a1183732b24b89c6,903,231091137fe64b0eb67e8c4cda579728
1362,f73690614222406597ff8a4da3394390,557,abdd0f49fff34fd4bb616e381c59b361
1363,1992927443334f35a286241701aafeb0,609,dd8dcfa6339e4aee9f50d4cbacd6521b
1364,0a14d41be2784b8a89693997d9bb59cd,477,d42843093622414ab3fa050edaa7a0a1
1365,ddadb7e1bf4746479775738c904b043a,508,4a33985a8037456f801ba359d170bda4
1366,dddc20a3c30e41038ef5d937fa8a08e9,914,793a4eed67774f099367653681ee66fa
1367,5a40b5483e5a415bbf2cf4b1a9b35970,836,54c3945ebc754248b4869bd28b111565
1368,542ffac8fa414269b7e01f35d2d11a7f,405,bdc5e9def6ea417cade1fa8d53e2736d
1369,7c1f49d4cfb14c978280ddbbbbbbf472,925,c9e3c25f6b57411a8fe965894e39e080
1370,55bd923c32264e35b73ea2bc7e48f0a1,531,16b5f0f8179247ff984cd40c53cea709
1371,a48515f1214f4157aa77de3a5936a67d,514,247cb0bc989e40d5ac05531be052e9c6
1372,142859cb8f654a9bb6b75ff1982f0392,718,e780ba2e704745f184c5b783b79c0349
1373,ae7c130c19074200bb7529dd1a08e4fe,593,831ae1b3aab94aa9b3aaeccec4f21649
1374,3a9592860a9a4a4dbc8eef56d44479e6,560,9e7b1e4203fc424789bfec81a084ee60
1375,80cd748585834b9b86aaa1b1dd9b7912,814,bad07de24d5c4b8a9bf336bd8361a9fb
1376,a949fe423f274de3ad11b6f16e8f9c28,473,52eecab46f694d9a9cc718b225fde4cc
1377,bea189efa62c42d0b1e369a07ac2b4d8,940,e2ae98801eba458c980cc0ddddc17793
1378,a918c80d6c114e68a8ae3d9dd2c5508a,583,5d881e366743460bb30160b9c8535b54
1379,41c7beb7edd44a1bb27c6c392e0f946e,526,879d5bfb2a014fe18ab78d5a3ed4cfca
1380,9852e7c7753144e9b413ca698b1aab68,800,5093ef44104343c0b98bce7d875e760c
1381,d9646a282e5e4e02852c626552ad2156,558,3ca6a1fa47b5443780f18be60a98382d
1382,b829b55545b24088b81e45f8086e3df9,759,a4deb81813174d40a06a043aed70d39f
1383,eddf99c82b7e4c1399b3fa09d060665a,411,39dd70a1b79746c8bc95d458522e5970
1384,60a55a90411a4fa9830dee8763d47259,934,6ce59e1a0a0e468a8cc69c0fc3380512
1385,5a77ab15159b44a1bb881af0df1b3805,455,7a38be6a9c4e45fa9b13d10db62c2d88
1386,025ecb375a3e4a4a94e829084a51cfc8,813,b73cbac22d084c2ca11599a8433b6e26
1387,a8c14c4dda6a42d5b26c22010689bf34,484,4ec38cb68c8c4c2ebe2ff54baa66329e
1388,a68dc2001f6f4db588e1218cc514b13f,514,bfc2065dc9ca4bb9ab122f0048c65f70
1389,9dbbcc7d81d44a21b0092bad5f157be2,984,1fd88ef7181045008badd2d3ebc94d56
1390,583eeb52112c4c85b93a1dce03a2f693,513,aab0f3b6bc694713a7ddfe2c2e6c2375
1391,51cf6cf853f8421f99111994c4a549ca,432,0288b58d9ca344fd8adfac98801913d9
1392,581f42ec0b5340a88ad6aeef6b9a6f5f,743,927d5232cf3b4574b275c502e2b724a5
1393,7823bff1feba4a868258075d20a160dc,664,f848c693df134e2db5c948e2b34e0ffc
1394,9a03551a384b47129f0b92575f9e81d5,952,589e58a8e8c24cb2888a30be4218a8ef
1395,228f98ad5afe4da5934396addadc7512,553,f223c2a55480421ea4a162f9b316fc8d
1396,9226c9b610cd40b9a7a379e491456647,637,20ba51dbb513426ea97fa7d148768e67
1397,2b33bf322fe84a8cbe5caae6f302af1e,411,fedb2fff950c4c04b15daf4e8b28d00e
1398,4c8a830aab4f4822b62c0657e17718b8,778,c5504c48e93741eaac81561d86bc1841
1399,2a3b24b10a524574a566778e801348d8,572,91357394032e48408e3cd5699a21638c
1400,1783c18680a84c678e9518eb6345dc75,802,763ca342ba9445c79eac5c4ec3cc53f5
1401,e34f400d576b4c5683ea31cdd787e2e2,827,6f639059174f427399225b3256d1c9c5
1402,bb06d9ca2ad34c31b466dfc1add20e18,880,e992d361b1ab4896acc8721fe0d55c2b
1403,a538523471354e9cba487771cc621b77,963,e5b7db194bad41589c773b04a7485e29
1404,6eda3750adf94c76a63a184e1dd9a8c3,718,9b78d1e1529b4089886a87c2c17e9787
1405,9b2cf0706bd544528d33807bcc91548d,894,46b9f234a57f4064b2367c7523b18847
1406,4ee7470bc88040639c0d1251c17a821a,658,23bc84c479a14b7eab6cffa7c9853677
1407,74cdd0d17a6a4837985a9c65c50b1f6f,715,c77b4effed9e4ccf91d551358db38d1f
1408,007650dc21934cbe9ca9e9d10cfb30f8,927,6eaf006dceff4908a911357b71ed8c12
1409,c344b52f8dcf4f9baaf6a2eddcdc10ed,826,38f7cc22f9834f559cbc8fb3b24c16b1
1410,4c0aa9a2f59741788cf34d95a7941e9a,439,6b483f885e04421b97ea65e4921ae99b
1411,aa41ae7d327546feb3c1efe2022797cc,776,70bb02b100b34566a2ad2b9c7bfab958
1412,53973520ed624a448ed9ec9913571209,674,8617316d616445e89cb451e4d4033edb
1413,e28323f34bf2406b9d40e0a4f734300c,607,df978623d0d64a1bab0dce1964410dcb
1414,0a21fe7189464f8fb82774010e8e7983,815,ba21b7b5f83441c2b6674dcf4dd2a894
1415,cdb6b11ed42d434a9c769bba29b9b070,407,d4d9cdf03b3a4687a7ac98ade93aa661
1416,32294abbd13e4510b80319fc364524e3,577,d19e4188c83245a78ee773a4e640df15
1417,449c2a87a43442a997dea43648373dfc,464,9df2bf27887b4fa8965579924adb68ba
1418,98465ffcccd443f39e80e21dcaae0c71,997,4c3dd451ad6342c69bcd403ff2aacc6a
1419,8915079791984c8d922e39c624f03ede,743,6eaf27ad8fcc46c5a23f3c8b22472232
1420,05bec86984334571990943130eb13eb0,933,28f8468bda98449db01132102e3b7225
1421,8846c8b87794411196bd2d9fddafedab,842,f31d782e83cf4ba1ac06ca5bac4af31a
1422,c64996f7761d47018e0a0696428fa9e1,557,437c062e1ec54a9dbc3c05f22d7c146c
1423,c0c6831a6dab41a6b3009a87bfd1e687,529,10c2e7b7234840969d1d09c233d6484c
1424,525fab0714884fda8aff12d279b2c22c,522,f9bdf099a0ab4903b0fa3ddab815781b
1425,2210e532d5bf456f8ee27e6769df0c23,985,7472e9bcce474e029840fd7039e17507
1426,85dfdcc7951a4cbc8687abf7c2cd9fc8,960,9692a4f4a6134316b698ca9fe9eded50
1427,d676b0971ac245eebde087eeff0b5478,608,57b3372252724db28a8cbd17271c3c1e
1428,5f84c5ded7a24a12a6d9e33a08d4de03,668,b1e6c34927e44571a599c5d5f3df072f
1429,9b425f0171d543cdb95dd86f782d6569,744,b17e2c6bcfd643e59cd878c68d3c3527
1430,bc8dd2c6f63a45279fb11e335437317b,623,ed87bb30ded449c8bf9f0054757f1f2e
1431,80bc373d59b64c139e761f39f5240c67,796,ee40a798ccfc429fb0c6cbbd337ef0d9
1432,0dc9e9cd07ea444c9ae112c194d7616c,841,35f2309620dc4930894249cc6b6c32fa
1433,eaee625823ae4a26b77871af517ac755,786,1c56d740eee1487bb53d9e013607ae6c
1434,4df1a87ada96495f88ce8b0a545e0cc8,467,13ba80a073ef49d8b34c43deacbcc17f
1435,409c4c8adaf8497985fe63c8a087fad2,586,1991d347841448de9edef7e3b9160e70
1436,372dbc52c4a84c2189f1d0f80d36f7f9,979,3bc3041f1b1844bbbca4cad9350b52e4
1437,a150ad90b93f444fb8b1fbeb626bd381,644,dd644691b9fc42bc9e4e10777b4cba35
1438,ada24d0ef12a48ec9384da4ce25ef944,845,ee65616663f4448fac440d0a910e749c
1439,d6fb33332300499b9d6ba6c8527e74c2,940,dcb673b7470a41c994fabc595595e40d
1440,1d5e9e0b1c4a4753ba3d6d8d785f26b5,553,6571cae1a09f4deea9988de99796afca
1441,91c32da01d9a4f1fa32ea32efcaaee59,531,11d0697a2d474870a0c4b1537cf51ab1
1442,c4051adf6b7f4e3082bdb55575b00cb9,581,1e066ac217034b97872c292e22aafa63
1443,df82f789b310459284ce6fe2b3aa1613,615,9985756503ec48fcb16192bdea155bb5
1444,0a9100020b8647d7b4e3869441e9f482,911,b8dc382ef93a4dae99e4bf1e71f42a95
1445,6dff9492140a4c6d873415d3d759ebe3,674,4a5eadc0c24b4404914acb5c1e4882a7
1446,ab0a4c5e40f54046848794d2df2ddd5f,600,328b0eaf630e4a50919757156547f751
1447,189bd2f045e34bb68282cb514eda4128,644,ee2f1ebf791b439baca2adde4543c226
1448,b41cd0a15b5944fa906d98b4fbb89fe9,558,632c2afe3c4a41ed89d3e605412c9182
1449,92a72c914df241479023fdec00632521,557,16fcb2a9d3e94d6f862bd8dd4fad457d
1450,9daef27fb7f6442ea305790a9b615f41,726,4afb982a193e4e1eafdbb6559b378053
1451,0df46c148274460585803450a7a45f2e,590,b0be911436c14b4cb74bb987b15a52be
1452,6ae9f12435614c49b03e296593c11424,774,dc046ca9086844fd8f90f43e6b3ebb36
1453,fbe5647c43854bc8bdc77b24152c7454,963,d0eaf729cfb94d59ad7200485d661a51
1454,02468da53bf649aeac766b684e442219,517,1508b2a012814fcda7706926d7744044
1455,996c8867ff4847cd8326f4716440cc82,915,f30cb791fce8461fbf36164d57cfd047
1456,4674aaef2ba44522ae5e71bfab44f0ba,512,47cae9b89e804576a8489e64adff27c7
1457,44e1bf3503034f148eb0afe0659c3b58,436,dd87ad0900cd483ab723868c04c780db
1458,489216389cde44328bee4ac8ab29b18b,711,b749535b8ada483dac05ab7c3769b172
1459,e5d8741787fe49e9ad9ff9c1960f2796,405,718564fdcfb5492da8faf05bf7fb94aa
1460,93cfc15c4fcf46ad9cf8ca4d4bf9f668,896,7f32ec49049345c89a8a64fc81f5c32b
1461,bc671b559973422ead88b6c64fe62efd,861,4fc76c6e959747d4abbbf5b80acf2daf
1462,be849f2db3df447d8527a61a671a3794,790,da91c993d6824c6cbaee51d96bab3d9e
1463,4e58d56d1cea4a149b182610e09e4719,654,ae4d4460f18e45a9bbc030a9a0118f4b
1464,793da913ab99489cb6514ddf54b40232,520,854e371c963443faa8ab0d0995b65957
1465,baea96dfc30946ab91979c71f4b8c815,507,057e0f7a183443f9b2d16f70e91e716e
1466,c522c6e682f34ad5a70b6ebefbd2c9ea,819,7504bd17849c401fba17326c1256c79d
1467,0db97443f6844243b5fe3a1db3757703,969,b89da8557cfd4637a8b9fa528255204d
1468,5ee6fa7ea51841cb835deadef9a4e271,609,71bcb41187c64918ada6caabeb2efc41
1469,6926896086da4bec9216de9c6045d525,843,8f1792c8b61d4275b93fc0ac9a7be292
1470,c226c3954d244d99b01d5157c2f47ada,788,6a142725b3c847ae882a7cedf2d9b6d9
1471,c614ed3b77514d26b561906606fa3e2c,429,f6708b26285944d28d8376651bcdecdc
1472,3f97d2be4d5d41b986c26df99ca109ee,786,04affaead28549f0b8126c52abe43f0a
1473,4d526092a8504a1c8dc6d47e0c3923b0,444,6be505e274124bc5b4724c67bb6dcb45
1474,160e53c51c664df386d6ffcaf1396898,986,4e2f6a49e88a4d42b8344f1c2d94a534
1475,0a9ef90212fe40539cd0ba59ac528591,850,442ee95a7e9d410f89589625afb31479
1476,cce7b8196e55462b91e58287899dec09,760,f0140ea7af8245e4ae71182f9afa996c
1477,837a4438a57e451d8bd37bdbf7f49c16,741,d35cc01e254e46a1a13c53e1f39f8aad
1478,0ed68c6feffa402c908d6b7cbd14dde6,600,98b3c57e6bd341a7ab264ab3c0952a02
1479,9eeddea15b91487b91d046c91ba9dd99,428,120fafcb647b4b69bd211617cfca60b0
1480,f9aa3e198450477d8633638f3b2250f4,520,9037df692c1246ddb2a545c93013fb7d
1481,7ed19540d9fd4abc9004a2a15c155d19,760,6bb281ed52e34a798be1b8296c31e6c9
1482,6297fb2092d4496faa8be2dc1055c242,770,98ea89e4810f411295c8fbd7cf4e15bd
1483,935b4bc26cc1477197d336684ff53136,853,1f72cd942ea04961b283bdff0d16efd2
1484,dbc5cb07585e402d88710a7b11be078d,495,0b6c4cbc3cfa4881a44c22b4fd5ab1a0
1485,b9cb1bf300ee42e39df651feb7a8120c,986,26136ada63ef466e87057f5daa1c2431
1486,1ee03fe4170a4a66876f044d7b2bf113,972,82938c83c0f845da8b3923bec48db007
1487,08d5f70a83d94a318d473939a7965f72,875,eaefeee9a604414284b32f12c73a95b6
1488,66358eb28aec4f5488564c6b7c8c000e,729,7522c8e310234927b02183b229d60481
1489,872b511835d84feaa4e390a545dfb5b5,637,7fa153898f24488884c10e3e07e642c6
1490,b4595ffab5404aa98466213e6d7a5a0d,852,ff709afd8b414718bade78e6663c17f8
1491,ca5d88b9eacf461f9b74d9b7aee603a0,729,95523debca2c471a9febb4a8de299be1
1492,6072ff73acab4736b8206a41fa500943,903,fa81ec73a0a64d5e806ff166da37bc57
1493,4d1b8fc9d1654470a11573410d31a4d1,620,fd916b51e668419f9132efe286b0be84
1494,29747ce9832f406eb49b75ddf0c9b623,749,ed395465ac784b31bd528dcd49d40e68
1495,e14a710e445b4b4791525385b2c881c0,713,1e074cd86bb440719695efb2b1b75698
1496,a86f5ff3c9814bb29dbb333da93c5e8e,532,ff9d0bd3852f427e8349d617955a5cba
1497,acd0a630161e4407853ee46df1e2ba33,522,8e90035b4efb482f83707666fd44eab5
1498,bfb72d50640a4888bb9a2d2b94165e61,811,e9f91beeedfc4fe0a949afefb9473e03
1499,2ae09986ba504f42a68b4e39b8f674fc,835,86aefc2dc3ad47a3b430d18a91e9c4d9
1500,2ecd7b39fd834b27850cdfce525257c2,862,262771e1dbcc478783f7f046664e1902
1501,c6ded967fcb441e2b54a418185229427,738,2aabd4db7898469c8b34b1faf2c45a3c
1502,ee78c7a768eb4551b9f4cfd92a98ec39,834,31dbb7c42fec4ffe9f288403c465c88d
1503,4c2d9cee94f94dfdaf3b511ccc167679,944,83e4d3436f704c26a3e2a1e666365338
1504,5cd86d3780a94cf4ba664a604b13743d,416,0206cd05591b4c0e9a881276a7f5fdb6
1505,a4daf3914ab64f00870ec2c8cac9e033,639,89da36107f6342dc98cb3cc0126343f4
1506,5ed5f579aa974703a295c596727f9014,979,86af5bb7f56c4cceac811091b04fe9f9
1507,b99e58f95c484df5a0f85a6ab28e3305,712,d624923e6380456b847eaf116f48cbbf
1508,45612550605642a3b1867664971d258e,504,99da8f8ecadf4118987b7ec726b9dcd4
1509,dda1a3fa31984499b53aee967b77df9b,933,888b183363b04f979e13b8e1df9101d6
1510,66ad64bca8f34c5fb5fe57bbc77989c5,823,0324cfd5999646e49e5279b00b2e2d96
1511,8c68783b7d0645d8bb24150b0a364298,556,34803bcf4308453db39a9e1508e004bd
1512,28341d5716b94d1093d037a981949387,758,7c647d84a693462e92e7bb66aeaa536c
1513,558f81585f6b4afba9f09459ed212f58,703,9fcfe1c7f09142ac96508fe55c9a1342
1514,a9594aa953104a62a0a6510309e29892,840,b714289ea5fb4322805762cc3c2f1530
1515,f1b29c5adc7644bb8a91c4a76a85f2ef,520,7f407f0396ad4df085a8083409573645
1516,6a150b84ff0746e2a23dac16e38746df,905,5735d62405a74fcd9998090cc2d85758
1517,4a717f1c59bb4381bbbe6d6420744d32,493,19168488268844b5a16b0775e6abc774
1518,c531c4f0cc6d41fbbf9a1239e962ab6d,708,4a2ff86ed02d44058aefd77f9433c908
1519,d2631520ae5d4cb389f18710fd57b9a8,710,68df77af31cf47a6a8551758efe8f6d8
1520,e2f1c1264719424e801a1e87051bb01d,819,969544755f3140389fdb32fefe6a05c7
1521,ef7d94bd1d0145248cfc09a2d1e79a7a,893,84eaab48bdf24150b961194724da34ff
1522,0e958a29192948adbffbc276e368ffa8,553,480ac24cef644d38b56074be2fb55c8d
1523,e45c7d2d635c4eadb2d7a8ede08c6f8e,489,e43368f241c9484e93e3973426e09bd9
1524,9fa83ecb7f814195b5615479dead9a8f,995,5ec2422e50904f71b2c04f94dc301694
1525,ccf4c1555dd84e27a140fa66ab60e2c7,798,3fa1cc185f5b4655a5dcdfdabf9525af
1526,bbf4f2e67ac344f09b4b7e655f2435b7,894,15b84b591e34484299df31aebc300a3a
1527,908cf58b35174eddaecb20cae45b74ba,574,38f244c7660e47ddb356f4169549731e
