,IdPerm,NombrePerm,DescripcionPerm,StatusPerm
1112,2a632e89b4fc468786a127d9af711cec,Update,55As4oag3jX6Zh75Mfat,Desactivo
1113,4708d4e541fe4f389179c70f3c2c63ea,Update,Hge035m5DFtuhqWwcZE6,Activo
1114,40cf13e691fc41ac86c4a196aa9a71ca,Delete,GLxtcgW8qScYz8s7NgYq,Activo
1115,42c76bb0c42f459eaca09711de1fd572,Delete,8vIb3t7w6hR4LuPeVOQc,Activo
1116,7b1414f8e80c4380911c3c11acb7663a,Update,NuWpzLhgntFA9WfELyiF,Activo
1117,141cb9ebcc23440ea97c67832df003e6,Update,Bb7Thsy7dgRG3aV4Idwi,Activo
1118,608cf6569faa4b8fb4349c4a842ce0bb,Update,3UI4mAigtdCJobDtllec,Activo
1119,481cf5b3c4794d64aece74367de3e565,Read,weeIh3Uxe1EOcJOh4cii,Desactivo
1120,a229244ad9f74d5bad6a7f278d9414e2,Create,GzihVafnZc1JCYOPvngQ,Activo
1121,ca8e126d586e43989d6b433c962b11b6,Create,Z2zqzzHh7mpHwpZCNHFN,Activo
1122,e602d46ec671430086e5fa2e3ca356e1,Create,Nr1ATpnoR0l1AMPMuY4d,Activo
1123,9fddf2696cbf42fe87e263217c2408fd,Read,Wli3HeE01LKmxlXmpRrM,Desactivo
1124,1ec8c90db2eb4142949705b832725940,Read,lXS6TOFf0ZNWnpWPMW4v,Desactivo
1125,725d9b114dd5401dbda3aa0ce5f48583,Update,V2LFwpGNZNdard5S7HwX,Activo
1126,76f4d9388fe84570ab1ef644fb08a15b,Update,JBGffQcUjUfCrc5XzkMU,Activo
1127,5795e2881a12403a899eb77459168e5e,Delete,8x4ZXdwmE4YhQAhEWHaR,Activo
1128,20ae856c352542ae9a825518d53b4108,Update,3odBpiQdAREcV9odmxsj,Activo
1129,32dc4327356446c2a636a284d596c483,Create,RXX0TpGcrGaAueZ54hjw,Activo
1130,72e53c6e6c7f4f8aade1b377c9ad7291,Read,3TI49eexsbshQzXlWuO7,Activo
1131,bcc547a59ed441c8b29b629e57191558,Create,vy4RSDaesWvGz2uexSMo,Activo
1132,c6389d06f2434778bd61c42302b40b13,Update,vEcMCvwCAfHPjoupl5xS,Desactivo
1133,68439ee99a66478c860497a496a67181,Update,2P9M9u7zhZwrb2lp2f4a,Activo
1134,04659e95a0df477db54a4224f3158a73,Read,W9jSvgQZh5vaWEDPWnyY,Activo
1135,afe4d9411f524a94ba4fbeb0fa3dec86,Update,z2e8wPENR9nBg6aDrKK3,Desactivo
1136,becf08db3b3f48f7bbdaa0eeea1d13fa,Create,1VFma02b5FRO20L0EIM0,Activo
1137,c14c3462b289487880cae00e1fe5f550,Delete,ofV7254qdtNyqP3JBrGc,Desactivo
1138,e554f990c53a4cf3afa1956661e36fa9,Create,pIsDW7S0ZDVgl9H38kKw,Activo
1139,c26a063b074a44cc940a471ab6d13108,Delete,ETdGJFBy93KJUqdLvhf6,Desactivo
1140,a2d9b3a6dc134bc6a2db545cd1b17825,Read,WZAqQwWp2q0C5L0yxFG3,Activo
1141,1922a610f32b47c58c0bd26889e6b1a6,Delete,XG71DxcOqJ7O4Ql8mxnc,Activo
1142,7e6b6a13dd224fdf9bf2410095437f38,Create,Uqk6e9bblRjA6OmBg1C4,Activo
1143,56def36afb1a48d99205fe40e2e4bc8c,Create,7j4Qdnc9Vzl7tcYtU8zV,Desactivo
1144,87651a21f12e4b0abf5dc51aaa9bb40c,Read,VRao7N4GHdQWjAUnFjzh,Desactivo
1145,52a5c7cf75e541879af1334d4d64ccb2,Update,5p9tQ3fkNJoVsOjBub7f,Activo
1146,22c91d945eb541749f408668053888ae,Update,u0ZsP3P927HdO6ma52LD,Activo
1147,4ed72a5e6ff14cc590125db22b4902da,Create,rBgYg6YYV20THICoLxFb,Activo
1148,b4e2a8775663429c98b35aaec8b87e86,Delete,A8CDzDzbTqNqCnRqYgIJ,Activo
1149,ec551c7f76854306a0efcc44bdada8c0,Read,YlNASSsYPX5u5atBd0ZA,Activo
1150,a36a79ac4fc7481397c0eaddfb9311d2,Delete,NLi8j2cBPbJH2nfRznXD,Activo
1151,eaf1bfafdcc747ae975b7ddb200dacee,Read,ShULoXlBelwV7S4p4zE2,Activo
1152,5112a5c474784b56a2a7e86bd02bdc9f,Update,oyouP5Ui9U1j09t8HuXA,Desactivo
1153,2d105d99daf34200982f5dfad824484d,Read,FROCXzwCRhiXb54HtfZ6,Activo
1154,0b2be31b16f54f9eb21caaa19b645d6d,Read,6Qf26r4Z9KWTpDi6fSr7,Activo
1155,1c6b7dfe4906487f8fd3a007357e37b4,Read,rG4GfSF30miXKuGsLPyr,Activo
1156,35604aed0be542cdaaf864ac99345e8b,Read,ubdwS9yLU0ZJE3U7PQSR,Activo
1157,6cda683f1cb945a88079b690f1a7b456,Update,Pbi66B58ykXNdPWjjFmf,Desactivo
1158,fd0fbf8fa9964645aa5fdde9093b667f,Create,3yTijDIiubqLPmEx6lUi,Desactivo
1159,0ea83226a3144180a0d98499687c13e5,Delete,zHyRGU6zyAeV8h7vZB2t,Activo
1160,cb51557eede64a51842a743527952450,Create,OnHvNSH4E6MAJk14DmP0,Activo
1161,2e163aac0e904114a8ff624b56897cae,Delete,sN59vvmOsQYfAC7qPZ7d,Activo
1162,22624cbbeae34b77a29359defa3dec10,Delete,SggE2JG9G5eqCXoZQwBV,Activo
1163,e8a9d11e653e48ec86206fbacedbd5f0,Update,Asc8w5mFeeLviID8y3Yi,Activo
1164,8235a1584eaf4eaca39803546b6d80ed,Update,NZdGIPOjQeKu1vvw25Fp,Activo
1165,a1624686be97460cbf9321be61f16039,Create,8j3VNwhmO9Rxv8M89cp5,Desactivo
1166,00018c0037ff41449425701ebcefa9e5,Update,eiTXZNL83KkHBcuR55Qp,Desactivo
1167,2eba95fc80c64edfbb42a3097a47533f,Create,Qr8sFtaWnIiY9G0cDQYQ,Activo
1168,e2ab624b75084b9f8bd0b3bcf9f8f040,Delete,Uktamm0xFU4Vom3of9aP,Desactivo
1169,b3b3f611f8b1458ea0f01c48e6ac8082,Create,RJY0a0YQpwMQsw3PCjWT,Activo
1170,6fa58ece3f2c4fbc8495fc2ee435735e,Update,7rjkTQi2axaNChSwXnWP,Activo
1171,bb289d79391b40f7a9cdef2fe41bdabe,Delete,KmF6aEBKDzOxrcHcPaeo,Activo
1172,f4d38307ebe94b49974ab166fe56a7c3,Update,zFqSGKeoFvCtrwyE8cRI,Activo
1173,3b066e72b2334739a63a9697e7431f3f,Delete,lIXJmLfkYn1LzGDT8HQn,Activo
1174,4ea4b91ce54f4838ad4d0f605f4fa19f,Read,hrJ1SYUQQ9gkmJBpKKMN,Activo
1175,86dc40db15014d38b1a0e3b5b60da8f7,Update,bTMQ9Z4kACvsQRphmjzn,Activo
1176,ac2fb561c9bf4b60bbd85b2a2bf86d17,Read,hh02FBvPdppcrX9o9eRv,Activo
1177,7cc60c96aa57428885a0b7deb2ba874a,Delete,KcZtZRxAUj5JvUMgCrJI,Desactivo
1178,800803f9b16041a4aa3dd2386daaeab1,Update,RTfn5pqgSDsRDmliTBFf,Activo
1179,dfaddf1a666c4d8caf6143a1d034e47a,Update,U1y0IbUwRRKA8eT0pbz6,Activo
1180,74ea6557beec4211ad7ce4717c2f506a,Create,5tEerscLBRZLPc1f2DR6,Desactivo
1181,36decc09e42245c99362a54776f929a5,Delete,sCTbKOTzNz9fRdPTbEzf,Desactivo
1182,69cbd3c46e1f42299885b61afcf6cb55,Delete,Y3B1cgedGghGQ9xhsDZS,Activo
1183,f8066e3cd97b4632b5e536cf4cd29393,Read,aUScHFkHd4KpaEqT5IFC,Desactivo
1184,af98da394bed40208b2f2122eb9533af,Read,Gd5JzAiKSuqLmaFwHFwm,Desactivo
1185,ba9e17a64d6047d2a71a31240b67cdc9,Update,6SG0YM9sFWDgSUeh3e6G,Activo
1186,e27f7efb8d234da0a1ac7df15c4a176e,Read,oZqFhbSAOLlU69WC3199,Activo
1187,f7996d2173df4a25ac671b309ecbae18,Create,1hJAYO6GYM8CmaRCfiAI,Activo
1188,21a429a9bf204866a42251c0d995c8c5,Update,biSmJNS12LAzboHle3fv,Activo
1189,cf48e6643ea842f887162b12383d0758,Update,FEtWlMqFemioMgfw1skq,Desactivo
1190,e8cc61c1c85e4ff2b295d3d7ed2cbba7,Delete,Fvi2f440y71xEEJNltVK,Activo
1191,460c838237a54eb786e7d022d3be4e6a,Read,Pc4el056tquPrxIFtANS,Desactivo
1192,b902cadcd5e24a75baea75e55da3a705,Create,xTa0C3dmQtqcylC14tmi,Activo
1193,2679a777421843ffa2d187ab4fb7c5be,Read,duCtOquBixJDDdH1URVE,Activo
1194,81323f87740a4cbcabcb6cfce9742190,Update,UOOtGtRIydquSOA4DWpO,Desactivo
1195,38e4dd48d0fc4e8b995fb4c46c868931,Create,FJHajiBLfaDP3cPT4iSo,Activo
1196,3d0b9e813b5b4c11abd034e6430e5d51,Update,tlMmLFrrlzgTbMu3YYn0,Activo
1197,ce8361038c354311b5a287caf9772f34,Update,HSuhy15hmiTfXvuB3LyO,Activo
1198,77e7546be2b64574a034381307bc6062,Read,cuVSactBHRic5VARpXLa,Desactivo
1199,1cfbd868fe1046659f852bd77f00aadf,Delete,yMb9BD4cDvAMvnme1CH2,Activo
1200,f090cede8c42493880db16ae455ee893,Delete,8DalOvYbfxmnZmCfzWYV,Desactivo
1201,2b9dd8d484f84008b58a313951218342,Update,Ki587AvDhjitk6GfRIQr,Activo
1202,04aa288fd67f43cdb16887ae003b7fc0,Create,0L1s9PbUoEvOqSug2n1Y,Desactivo
1203,3290d33889894c66a7f6534f7751ad31,Update,qc3atwYoN0zBZ24OU0pY,Activo
1204,3c6498cbe42a466d8ce4053f6b165567,Read,EypU8JaY7hRrgEqCPSUk,Activo
1205,ae32270547d34150b54bf3513f3482a0,Read,HpBNd5PTS4ImJKorTapE,Activo
1206,4dabb200608344429564c45a7ecabb2c,Update,hixDi8pZ3uqOGuafvjEJ,Activo
1207,5c4c4ae4c4f64152bc08ec2f161d4c1b,Delete,SczTijuLXQud6M0YU2WO,Activo
1208,54fd865616d648718528847cd098e077,Update,gOtKlCBOm7N2TS1AAgA5,Activo
1209,df2a99c22d1d4e219ec32b924d0d9809,Update,OhdmKR6btj9vksFqd7vE,Activo
1210,32cb2d2b2f2340da97c9332db9102208,Create,UIbWhaJEdKSdVipacw1j,Activo
1211,c4b8b099e96743ea9284ad636d6f835e,Update,cgXc6SEEKUGdVlEBmBYF,Activo
1212,9b41d716123c4620a18f430d90e19a09,Read,7EZyE1Aklyperxz7wc72,Activo
1213,df6aed99fe1b46d880b42371ae7d1b33,Create,vjH6MbXKFnQCNpaTAWlT,Activo
1214,6489371cb3144a6ebe1b8d55326b21f5,Read,mtCW7UCRF2OhKEmNIrMJ,Activo
1215,0cef98de0f494ed98c37cf333f5e9429,Delete,uPsUJOfiFLX0Qd6IALKW,Activo
1216,2ec5eeb0c20140e99d0ca5bb117345b6,Create,mf9I8VItkDgM1A5aS191,Activo
1217,43d0c546fa1c4512ba1a3ad47f8d0e85,Read,gATdWFgdweAP2n0LZ5Nf,Desactivo
1218,1bb0294a884f43db96b94f545fbdc602,Update,iDwuozhXQOEPnyeICh3q,Desactivo
1219,c31611e0be954de6b4b9a34468113dfb,Delete,rgelGnKE8G4Hj0PiPiLm,Desactivo
1220,c2ee2c51225946b9ab462386d0d0170c,Delete,Ks4s3RbxHuirhbP1YRqq,Desactivo
1221,68cf7ab61f82487a9e8a073556ef1a68,Delete,u0XeDQtfkqre79EA2M5F,Activo
1222,37e8ce7c54b04ac1875d1aecdf630f17,Create,mWDgPoNCf5ZspQXduAmw,Desactivo
1223,38230aa5daa44c7194cfb9339dad9c46,Read,cdUjFGkS4WM1T5uNfN1C,Activo
1224,1098e7cc88134257b4fbe5b279e43fc8,Read,Gsh9vM5fVAg8JYJ3ifC4,Activo
1225,b554266af00548648d7b7e6e1f3ff996,Update,JdO3HZJ772W6p1LN9Bah,Desactivo
1226,2754d20f630e4c318699856dc70bef4a,Read,xyaWWcZKiWW1G7lnzsMj,Activo
1227,3a20edb5e806441ea822a67eb7d60316,Delete,GIgvKVCNddaBBPWcb6kx,Activo
1228,b2bce753a10d42df86bd224186bb3c1b,Update,1D5eCNZEunTbG6YU5ywd,Desactivo
1229,5583665578da4f81b99eccce8c17eb16,Delete,IxzYZumiaXMlb0FnFRyp,Activo
1230,ba46fe704ada44a4ab459268d5042037,Update,tcdxGACGlFuwlzL9UjBc,Activo
1231,f41b326bd04a4fd99b025ed43cd9298d,Delete,fFR4ZZySEE9gwCQC83qb,Activo
1232,beb7ea4e4b9745b6b81124dbe1cd4384,Delete,T5dPtafNE6N5LmyyNV2O,Activo
1233,2ba68cdc31af4295b3de68b73ed52614,Delete,VivQhJaaIah4V4TNizrU,Desactivo
1234,e49a792929a440f7be567ab32c66f7d9,Update,sma4LjKE7gWathPfqXSS,Activo
1235,dd0d64b32de74389a066950d5a59bebd,Delete,rkyPPiZTaSTinCXcLBaD,Activo
1236,ffc20d057560423c9558b44911192cc3,Delete,4wYuub1U7UBwAJ6RB4fw,Activo
1237,c25ea70fec6c43e5bb896a289c296eea,Update,Uk4Gq2eJWIVMKB2SlrFe,Activo
1238,89d7f53024304707911b126a0e677571,Create,BCMVBjZtLJnYZtI0hqzQ,Activo
1239,73c3c6e40e044c41b100b08444281ccb,Update,IQvxhNqC8aAi3H38KoN1,Activo
1240,9be119210872493a80233673d2bb572f,Create,MX9bZKLF4AP9aVdgRv3n,Activo
1241,da80a3d2473446889f2ade0de9c96856,Read,N34zQ5t19NFUP3pKzRX4,Desactivo
1242,47f44570d6ec48548ebb5c77fe55709f,Update,jfpfJfCYA6pDSOropigd,Desactivo
1243,9cd1f590e6de43b5b76baa16b9648f10,Create,u3lHeZ6YD8NUaWeg1Pr3,Activo
1244,923d8a0887db497c818c5140226951e3,Delete,MrGgYYWUkjsIox0dwkAp,Desactivo
1245,b1aaf32bfebf457fa1334bc2ee975bae,Create,78tBUqLC2nZwUB2Kp8BW,Desactivo
1246,fa0f040334374dca969c440be539cbfb,Delete,Yhxhk5SxYeod7jPCBU04,Activo
1247,d1f4ab8013464b83889c1bddd25c8969,Create,Ys6HhAgU91mrx3LOfCOO,Activo
1248,a8d9cc1db46c45268642cc5efbc58e49,Update,MZgLxyCUndmFD6RMqRjK,Desactivo
1249,6f0b9125fbaa463793f9d9cb36bcaa1e,Read,3GEbr11eYwGwQxnrntpr,Activo
1250,b6f8f6dfe5ef4ea9bc7652a103c4bc0c,Update,tyVHjkXrEk56q8AwcVXw,Desactivo
1251,ed2e35f8a28840e0bdd60be7d7eefb8f,Delete,w2ud7lhSITJLv5OWTVaZ,Desactivo
1252,fe11486b0997412c921ffb21e82c0f1c,Update,2zeL3QzlqZRQFYlCiOLH,Activo
1253,14cc8d9811714633bdd2622d9c4efaa5,Update,8DDx6G5vTeOq7qpdbZV6,Activo
1254,6ada873aa4db4329a4f18a063c623e62,Create,oLik4hX4vOMmknWzoSh7,Activo
1255,48476812c2684577963b1ebfb62213ae,Delete,WyGQez6yfRomWO8DcQ0e,Activo
1256,d067c16bc8f3437db5b5f741a84ecdba,Read,eSOs7dgrIEwzkBP1xW0V,Activo
1257,fae957d6ae5346a2b446b6f8733df243,Create,hHRZjSxJgnKGn22dCop0,Activo
1258,58b2d1afc8e849f7bf84d0c3402a1a52,Update,LSC9vF70sbDCUXkRJIhi,Activo
1259,4f5a4b86ba2f48e78056eb52519681b1,Delete,0PIKV7F6j8By5Xfc48gm,Desactivo
1260,4b5e19d733274f27ba299da9a4842ca6,Create,ONZl3Ps9rUlFgQhdqtZU,Activo
1261,819531cfc7514f2d915f36f4f32f282a,Delete,wnJnwqlCewxKwGkFlvla,Desactivo
1262,7dd972b9026d4b298035452a626f97ab,Read,AgDb8qf8O1zroFbHUWbg,Activo
1263,1475454af0a44574a04895c85a85afe6,Update,WVPiXbowyNje8eaJkUoA,Activo
1264,f703177b03b7404896d4c686641efdca,Delete,Vbjp81LVc3qXOfFsh5GK,Activo
1265,3a9ee644712045aeb6f343d0b2026a8d,Delete,MPs23q6iyv9cTlWYqkLL,Activo
1266,38f57f18428d4cf5bc0f2ce857b6b9dc,Update,7jzVgdLjO6cwVReoO9eI,Activo
1267,05fc8255bc3947049874e7746597afcc,Read,jIB6axf9M82qwA6M2nOX,Desactivo
1268,9747f7a734ac41cfb0f745ff1db5c7d7,Read,9nryvwUpciHONqHcal2V,Desactivo
1269,bceff9eac6c943b1800c4fa981992343,Read,RkgOevezOB0lckTuSpOU,Desactivo
1270,9534b1163aa4423db4abcabaa1d5f475,Create,vRkV5fdcrloxcWhDiIZ8,Activo
1271,d36bc54270a44552a78ca9ae0eecb94e,Update,1XkxGZjoxyPU4wcUfcPb,Activo
1272,907aa4bb85b34b6aa846425d7be1ed22,Update,UfhkmIbYQXImqgQaldvm,Activo
1273,431b9bbc8e834e8bbf6716fd9c750a85,Read,mQuKNG78cO09wP1MCmnR,Activo
1274,ce72cb6b94a84dd5a1060737b7681ec6,Read,dj5JsCvM8G4c78fWT82O,Desactivo
1275,5b24486198de4e4985066c18949f3dae,Delete,yw4E19ueNRkjA3u8zekK,Desactivo
1276,d8526a56d01a46c598eb5cfc3d76b067,Delete,1AaogNUBPz5Q0ZGLrIz9,Activo
1277,ff7f44292aec4b6a977a6a838707ca0b,Create,O9tvLG8Iw7TGJTqpC7zV,Activo
1278,85710fd26041471bb9c9e0c3b56cccdd,Update,DMEovGb3eJcRRhOv9llg,Activo
1279,7d5e140e14624f89bb20e8fbded97b2d,Update,lKd2Y7N5kqMzWXHbxvaF,Activo
1280,5d7360f294a246b6aac8872ce4d0554d,Create,KPEwnde7UhYhvexEVuoG,Activo
1281,19aa0f1ad99c4157bcd315d911aefc0a,Read,pKf1ci410iAXSHQHOxPY,Activo
1282,fcd5b7f05f81406a9cc273b96b5c202b,Create,8e0rYd5k3Xes0ug7fTdF,Activo
1283,84e5e7663acf47c9b02bb288b3e0be20,Update,jqza8VhIk9oB8R72TLy6,Activo
1284,a04468f43fd44e19a7f0ad3162506580,Delete,dtUARAWhulC3rMwq7W8y,Activo
1285,83d99399efcd48d992d4a37d376601be,Delete,jFdvlfgIvOfDQQSNLyuN,Activo
1286,21d532e6b545436091a0462ebda95e49,Update,HFuJH662TCgnJu4U1Le0,Activo
1287,71e0ecd45564409a9dcd72a6362c10ce,Read,WjMwmJTIgOdIHqbY0hYQ,Desactivo
1288,c1ed067ec1e640eb8992fd6e1831ca74,Update,EKuFVY4sGFKYR7LnIT0a,Activo
1289,31ad5d6fc7a74041a0bd5c451dd68be6,Update,ZXSX7wGyT7R3Sjn6LOEI,Activo
1290,be57043270de4d64839f60ea466ea775,Delete,tTB5EPD5I5CnatM5bphp,Activo
1291,1157a1137bd0465289972f0a18b4a4da,Delete,mLSOkclM7UDYufMUCtYQ,Desactivo
1292,f4683bf1991d445bb67c89217f38c4ce,Update,ImGW3bCCQhMlCsNC2hbr,Activo
1293,aa9518317b994543b01053e241980ddd,Create,wT3VLTxCGvvDBGfE1h6g,Activo
1294,d574208d140047e186a34e6fc8fcd404,Delete,7DNeiBw0ZH6Ri1oKld8n,Activo
1295,5fa9974d6d8a40939917a881b87393f3,Update,sMV6ItbTCHQ7ZKZwAR5C,Desactivo
1296,7e21cc0453c047828b9a2077d0bafe9b,Update,Vo1P79w1YoAosNaYo4nq,Desactivo
1297,cc19018b10ae4ffa877e8b22e88f28fe,Update,YLNDKpsrKnc6VY4bx1Z8,Activo
1298,1eb85ee7b09b4be9b58427c4d9061d57,Create,4Z3ewDXDIGxY1fB1mJFB,Activo
1299,744f7e27429d48758c49fd296ea7e591,Create,e3TlrAHe5b0QmQgNJHxW,Desactivo
1300,018b64368bd642d181805bb486e69161,Read,QJwG0V7CS8EsChg2gSUo,Activo
1301,8bdf269290f14abd824bdfdca31849aa,Update,U1C2eWIfgmVi3foEIR75,Activo
1302,0e63b22e6ca4419393769de6f306d873,Delete,pMjDmbC8oPfD1F7Qx112,Desactivo
1303,b55434ef88194c93ba81758b5a4fbd34,Update,BqojuMuY0zLnazoAgH4f,Desactivo
1304,eb62e106b3a049f285dbcf0fbb502a4e,Read,EMd5J7CVJF3yQPP5fQHZ,Activo
1305,aef49e3723424a76aa88a99cb4269667,Delete,qP4QSzKuG1N197SWW0Cr,Activo
1306,b83c6fa111dc47b185c62920e598df77,Update,Zp2vIUDFm3YuNEmEiaYi,Activo
1307,35040083b4324ca9a2e5f806d3f34f22,Read,4TGR3lzcq5jSyUIfAocG,Activo
1308,543cf173c11c42488a4752f6bc93b095,Update,QtvMqr4gbYSzCR04ieD3,Activo
1309,c4e18f825f274488a9d0acf2d23e13b7,Update,Q0nY9NqrKX16yflVIg6w,Desactivo
1310,a102f054e61e495facad9f0f61261b94,Update,ufdQaZ8JUxRLAxIEhTfE,Desactivo
1311,c891b848bd0048dfb45e5cfc2206828c,Create,6eraPgaz2ZufwCLaLvgN,Activo
1312,ae08aa60904a4777a1050e4abc0dfbc8,Create,UvAVR4CcZE8kFGjYTMe5,Activo
1313,b9b5ee11bd9049859b8e43c457200283,Create,hqxKiGx8AgiLU2Td6jL1,Activo
1314,599a50852c2e4e3d8d47d2299eba3041,Delete,wklYsxobqv0TeGHaa1BV,Activo
1315,523ada93e60646f79c8f97a37a0956d2,Update,yfmbzFf5gzcWqIkjoRcF,Activo
1316,e65cde06d9174d949e04b21c7287bc4c,Update,eNjFUOValFVJYTBNt1hm,Desactivo
1317,9aadaf6977e24103b9c947765864b4a5,Update,OsRWCmvWQmaIk6IxydU1,Activo
1318,55b00da470b847d09d49e7890fb300de,Update,pheD0FJFN21wOWbIceEl,Activo
1319,29875f472fe348519deee37cd2362989,Delete,ReJtVvzCdbG7TIpt8BLr,Activo
1320,fefb17357a4d4fc5bc5712196516e683,Read,CmVPDyDOXRvuYdilrqcn,Activo
1321,e41ba25ad48c45eaab72d181c9128eca,Create,SzjnhXWeyaJlRggj0bhH,Activo
1322,86be6a86e85b4f83b01c72d41ce1943d,Read,UNTKrJfDk3hZgSrH3ULH,Activo
1323,e3d40b7a7b1b4886a7f1a25b53c95c49,Create,MeRX7P5z0EuhO6HAUeov,Desactivo
1324,6c5c6045d8744e1ebb6951d31d557f87,Delete,HPhiP5V8ty9Ev9d5J846,Activo
1325,a8c25031707f467faf8c8e841ae695cd,Read,EV4L0qmRWKNUH7XA3lrq,Activo
1326,56dd5b6cd0e04bef8eda11875b72054e,Create,2ihvdym5OXCLfuXrwjoj,Desactivo
1327,b02b1c8e6c6d4fc48f3a2c716bbd00af,Delete,aHtUHHrr9MvH5pQHvgPV,Activo
1328,87f63ded2f974ce9a49537e29a100718,Update,Zp0b62uNAoDAbdyfdJkD,Activo
1329,7b6d6dec791944ee9b54e04751d324f2,Create,U8Yx0VUtRfPp4RaJRJYE,Desactivo
1330,427c8ae979e845d6b635601ad4c97c57,Update,H2u8YrEEYnNJFfmPf4bW,Activo
1331,23c2d43675404e52898dd76e607d73fd,Create,VFO1RmjzRiDqZx8vx9WF,Activo
1332,2a45ea4cc83a44569a9bdf7a1d80f207,Create,Zt3VN6CaTPAiy9vz5fNV,Activo
1333,c1c72a0a18454be49e9f1bbad21d54c7,Delete,anMqKC90KinXRc8m4SIA,Activo
1334,4cdcb384b92c436f928f9a43bfaffafb,Delete,Y2SUrtn3BNRESjlOCgsM,Activo
1335,e0872d3aa2aa45aa909e64b038a8aecd,Update,QdAAI1XVswXqbJHzMfVS,Activo
1336,5aa69523663c4e529869999f05365fe3,Update,W9evdMLpI5oNuZcwJQNt,Activo
1337,842c55108f2b476bbf26d7c6866079b3,Update,luUFKFdL8Bi8EE8tWyLs,Activo
1338,8ca5144126684f608f7741f8fb817103,Delete,ok3GL54Ma3T7cKCcVmVq,Activo
1339,aa7842234c174e7f93508ac7e3947098,Update,G96ZjWuMlAVsi6ZhPYjK,Activo
1340,a42c84277c804d449f66841bf3e636ef,Read,I8ME7CxG3eZ1WaG0qcuH,Activo
1341,6dba06493944485a86c2580b98542ddf,Delete,NWGFGez4xnkQBW2iig40,Desactivo
1342,e9bc2084d7374d158c1b8d28792d7f5b,Delete,bbKKvtljakK4E1dv1gV2,Activo
1343,e5b373b5e65e4901aaf0b68197cd2abc,Delete,TX23Tv555PPZAfBfgx0d,Activo
1344,06d80915830046c392f0a562740dc5cd,Update,tTZXFI5Khc3hVnARPXQ7,Activo
1345,e69709ab84fc492aaf89ddb038d0e51a,Delete,9SNaq4b6cLlL8DgxQ3qX,Activo
1346,559b8801b6e841ffb53292f7d69672ac,Create,tkwmgGGB9PL9WUDrvk3Q,Activo
1347,7b7000f8f5ed43618cf7465e1962f84d,Delete,iZgEeJc0wkgohp7zGk4Z,Activo
1348,add48cb2f3e84311a2dba55a7327e5a9,Update,Artf60bec8e3EO07TPzL,Activo
1349,074c9a6770c547778ed836ef8e060582,Update,1SmbExKb1kofTiXr67N0,Desactivo
1350,a86a5d44f12c40c4ab4c0e9734ed3300,Create,GgwMBLJgdxASrGA9cEuP,Activo
1351,706faf4a3d514b248d115825660c4d1c,Create,aLMnfl5zxUXhVsp84PK4,Activo
1352,49e014b1290647a381aee654689a0e73,Delete,0dsPvv1M3pqNVASqVUOD,Desactivo
1353,8570014117d849b1a855143504bd62e9,Delete,H4JyYceM7kAAe3IPBPk5,Desactivo
1354,06b655f295d04994a38d846e02e216c5,Read,UXdTDmGBgPyMjcwedKbu,Activo
1355,5270d768faa843ae9d796054487e1371,Delete,lWsCnvhVlIk9LYsMscE8,Desactivo
1356,7f15791d7e1f4f14ab3d198a2f13cea6,Update,jmySzcemFutvO0pqPKxF,Activo
1357,fc62b74bebfa470b96303d77ed4c2420,Read,UKB0RcQAci9Iq6iiGsS3,Activo
1358,6d48578c4b8141e2b5b8119db19515be,Create,qpwMlcW5HRzZtlBqkhWT,Activo
1359,dbc3ca4c8c4040ccbac94008914192c6,Read,NSqdqmggfEOYUxy6UGxw,Desactivo
1360,0a35fbc064cb425eb52448b6c7dce4bb,Read,uqdsvf7sth90xA2kMtvG,Activo
1361,cc68258c5ea14b7fb72c26c1261d9efa,Create,n6fmjHETPX5Q77OYTnHm,Desactivo
1362,18fd915d725645c78367a20d48eb36d8,Read,hlTyopwhsnLVy527lYO2,Activo
1363,d371219be2304d7c8a1089cf6ba82e29,Update,gOyqbrvgIZCmE8fN0kBY,Activo
1364,89715e002869480692e766606780ad90,Delete,mnGlAyDUhGvQxpCt8qOP,Activo
1365,32c91ad8a16f4c9cbd77704b6f8b11f3,Create,nVMSkLaMhx4T6LKjr5wa,Activo
1366,dec68fd59be941e38c9bce9fc4be5368,Create,NxivosAGZiteRPiUOH8A,Activo
1367,a9ab78235080405797f9f4866cd9904a,Create,lMlcgFzqmHPZPHFxaiah,Activo
1368,33d84b7c007f4d7f8407c67b3cdc6bf8,Update,MClK7BO97RXwGkr2j86u,Activo
1369,6835541d3674465c94a72a104293b4e7,Read,F0ddRn1F3O0hag50Z78C,Activo
1370,444bcfdce8604d2980c6080652891af1,Create,GsLrfZAE9dCAy7wUkzdX,Desactivo
1371,d28c02c6381847c99ba89b19498fc08a,Update,8eJKZvrMCPi09SjsUNqT,Activo
1372,5f23a63a41444e6787378f6d86f498a7,Delete,fXiC88jMkWjCiMOPLpNA,Desactivo
1373,972fb85a3cde4e3fb684ff447ec96ccc,Update,l736F7nH7ebe3uAkiwRA,Activo
1374,a2096481a37b42e49655ea3a538382ea,Update,sSgjqVrhm4jcHtjjpX1j,Activo
1375,aa1d309088924163ba04736386c69a51,Read,TGbq0wUUpC5AfmyEjOs2,Activo
1376,54b09c97c3f643959c80f7d2d6992914,Read,ltCNflxvSujbZeUIAWLr,Activo
